amount,avgAmount,amountDeviationPercent,txnPerMinute,newDevice,countryMismatch,fraud
2006.86,1114,80.14901256732495,6,0,0,0
8687.09,3371,157.70068229012165,5,0,1,1
17595.13,2205,697.9650793650794,12,0,1,1
5072.13,841,503.10701545778835,10,0,1,1
6995.3,2178,221.1799816345271,1,0,0,1
3289.2,4338,24.177040110650072,10,0,1,1
12704.9,4358,191.53051858650755,5,1,0,1
7037.39,850,727.9282352941177,4,1,1,1
14095.73,4103,243.54691689008044,5,0,1,1
16230.22,2117,666.6613131790269,11,1,1,1
17813.51,2053,767.681928884559,2,1,0,1
8250.38,2466,234.56528791565285,12,1,0,1
1994.82,4193,52.42499403768186,7,1,0,0
9516.9,3471,174.1832324978392,2,0,1,1
9738.36,2353,313.86995325116874,12,0,0,1
17228.87,3630,374.62451790633605,3,0,1,1
13939.6,3178,338.628067967275,11,0,1,1
13513.43,1044,1194.389846743295,10,1,0,1
10699.96,1365,683.8798534798534,11,0,0,1
14738.95,3577,312.0478054235393,8,0,1,1
11041.53,4652,137.35017196904556,8,0,1,1
3522.53,1756,100.5996583143508,3,1,0,0
492.36,331,48.749244712990944,10,0,0,1
16866.95,1183,1325.777683854607,4,0,0,1
10440.78,4277,144.11456628477904,11,0,0,1
16713.19,3598,364.5133407448582,12,1,0,1
9259.13,397,2232.2745591939542,5,0,1,1
8305.82,1183,602.0980557903634,6,0,1,1
11457.17,587,1851.8177172061328,3,1,0,1
1781.62,2354,24.315208156329657,9,0,1,1
14298.1,293,4779.897610921502,7,0,1,1
9260.4,4271,116.82041676422384,3,0,0,0
10781.29,4295,151.01955762514555,1,1,1,1
2098.1,1948,7.705338809034903,6,1,0,0
9612.39,3525,172.69191489361702,2,0,1,1
15089.5,625,2314.32,2,0,0,1
10694.3,3748,185.3335112059765,7,1,0,1
10787.07,1149,838.8224543080939,12,0,1,1
1321.33,2980,55.660067114093955,12,1,0,1
4253.25,4523,5.963961972142384,9,1,1,1
10538.19,4654,126.43296089385476,1,0,1,0
3008.07,1465,105.32901023890786,9,1,0,1
2470.13,3591,31.213311055416316,5,0,0,0
19579.15,481,3970.5093555093554,3,1,1,1
10824.87,1722,528.6219512195123,3,0,0,1
14794.17,4301,243.9704719832597,3,0,0,1
2143.69,549,290.47176684881606,9,1,1,1
15005.19,1544,871.8387305699482,7,0,1,1
19526.19,4633,321.45888193395206,11,0,1,1
19983.18,1859,974.9424421732114,10,0,0,1
19399.04,381,4991.6115485564305,12,0,0,1
3088.76,4012,23.011964107676963,4,0,0,0
998.7,4553,78.0650120799473,10,0,0,1
11906.82,2162,450.73172987974095,10,1,0,1
18309.07,4683,290.96882340380097,9,0,0,1
13192.18,2994,340.6205744822979,9,1,1,1
10229.71,3219,217.7915501708605,2,1,0,1
1992.25,525,279.4761904761905,2,1,0,1
4256.15,4728,9.979906937394254,7,0,1,0
16979.04,2637,543.8771331058022,6,0,1,1
9566.58,3598,165.88604780433573,3,0,0,1
2531.89,2399,5.539391413088782,7,1,1,1
5307.3,4918,7.915819438796262,1,0,0,0
10012.22,3355,198.42682563338298,4,1,0,1
13958.84,4000,248.971,4,0,0,1
598.46,1275,53.06196078431372,1,0,1,0
7396.91,1880,293.45265957446804,12,1,1,1
11724.63,229,5019.9257641921395,8,0,1,1
2675.92,3555,24.72798874824191,4,0,0,0
1842.86,358,414.7653631284916,8,1,1,1
4673.82,3970,17.728463476070523,10,0,0,1
9084.21,1370,563.0810218978102,9,0,1,1
12252.77,992,1135.1582661290322,8,0,1,1
13571.07,1285,956.1143968871596,4,0,0,1
12182.1,4052,200.6441263573544,8,0,0,1
7291.07,1617,350.9010513296227,3,1,0,1
6517.59,218,2889.7201834862385,5,0,0,1
911.05,2777,67.1930140439323,7,1,1,1
8647.34,4231,104.3805246986528,3,0,0,0
12157.5,1208,906.4155629139073,8,0,1,1
19883.63,2195,805.8601366742597,12,1,0,1
8012.72,4896,63.65849673202615,6,1,1,1
5055.52,2458,105.67615947925144,9,1,1,1
9725.82,4427,119.69324599051276,12,0,0,1
8121.86,241,3270.066390041494,4,0,1,1
15380.85,4022,282.4179512680259,3,1,1,1
8977.63,3304,171.72003631961257,7,1,1,1
1260.3,3844,67.21383975026014,11,0,0,1
12623.49,4054,211.38357178095708,11,0,1,1
18435.42,4657,295.8647197766802,3,1,1,1
10339.17,3014,243.03815527538157,6,0,0,1
8789.79,4953,77.4639612356148,5,0,0,0
1154.96,3819,69.75752814873003,4,0,0,0
17019.75,2047,731.4484611626771,6,1,0,1
18234.57,1553,1074.1513200257566,6,1,0,1
1468.1,4262,65.55373064289066,9,0,0,1
6459.55,4844,33.35156895127994,6,1,0,0
1454.48,2086,30.27420901246404,4,0,0,0
12770.78,4221,202.55342335939352,7,1,1,1
18915.45,2951,540.9844120637073,5,0,0,1
3009.41,1089,176.34618916437097,10,0,0,1
4218.13,332,1170.5210843373495,2,1,0,1
3337.13,1162,187.1884681583477,5,0,0,1
14042.14,3462,305.6077411900635,4,0,0,1
10551.59,2690,292.25241635687735,12,1,0,1
15311.03,4567,235.25355813444278,12,0,0,1
7887.4,721,993.9528432732315,7,1,0,1
3949.34,2843,38.914526908195576,3,1,0,0
3162.59,2125,48.82776470588236,11,1,0,1
10404.01,550,1791.638181818182,1,0,0,1
9472.5,779,1115.9820282413352,7,0,1,1
4634.73,2863,61.883688438700645,4,1,1,1
9806.36,4377,124.04295179346585,4,0,1,0
13016.2,3816,241.0953878406709,6,1,0,1
8303.7,4575,81.50163934426232,9,1,0,1
11715.1,749,1464.098798397864,1,1,1,1
18883.42,1028,1736.908560311284,6,1,0,1
3250.17,4863,33.16533004318322,6,1,1,1
825.06,3007,72.56202194878617,8,1,0,1
18344.54,3503,423.6808449900086,7,1,1,1
8666.47,4694,84.62867490413292,10,0,0,1
12691.15,3394,273.9289923394225,3,0,1,1
4930.67,4734,4.15441487114491,9,1,1,1
8266.42,2989,176.56139176982268,1,0,1,1
4832.88,4598,5.108307959982604,5,0,0,0
5291.52,1730,205.8682080924856,9,0,0,1
4760.41,4732,0.6003803888419242,6,1,1,1
8688.96,3429,153.39632545931755,5,0,0,1
18094.67,3999,352.4798699674918,8,1,0,1
15850.68,2278,595.8156277436348,3,0,0,1
5246.89,3745,40.10387182910548,9,0,1,1
15848.09,3929,303.3619241537287,12,1,0,1
4884.76,2705,80.5826247689464,9,1,1,1
3359.19,2545,31.991748526522596,1,0,1,0
15996.14,3424,367.1769859813084,10,1,1,1
15674.89,2133,634.8752930145336,12,0,1,1
9545.68,1080,783.8592592592593,7,0,0,1
11765.82,4433,165.41439205955334,6,0,0,1
16533.24,3652,352.7174151150055,10,0,1,1
12174.19,4216,188.76162239089186,1,1,0,1
4512.28,4756,5.124474348191764,12,1,1,1
17543.37,980,1690.1397959183673,1,0,1,1
14319.18,4324,231.1558741905643,1,0,1,1
8583.09,3882,121.09969088098917,6,0,0,0
15197.1,2092,626.4388145315488,11,1,0,1
11619.92,1891,514.4854574299312,2,1,1,1
14327.87,3332,330.0081032412965,3,0,0,1
745.16,3704,79.88228941684665,12,1,1,1
12700.89,4617,175.08966861598438,2,1,1,1
14251.37,4281,232.89815463676712,4,1,0,1
18105.31,2883,528.0024280263615,5,0,0,1
16934.65,302,5507.5,11,0,1,1
1123.42,3725,69.84107382550336,2,0,1,0
7616.65,2213,244.17758698599187,12,1,1,1
11056.41,1901,481.6102051551815,3,0,0,1
6528.91,3283,98.87024063356685,3,1,0,0
3439.9,3306,4.050211736237147,5,1,0,0
521.86,1194,56.293132328308204,2,0,0,0
3688.45,2130,73.16666666666666,4,0,1,0
1334.03,2592,48.532793209876544,11,1,1,1
893.47,3868,76.90098241985521,2,1,1,1
7278.2,1658,338.9746682750301,11,1,0,1
7751.52,927,736.1941747572816,12,0,0,1
16722.78,3308,405.52539298669893,11,1,0,1
2827.39,3608,21.635532150776058,5,1,0,0
17200.81,4836,255.6825889164599,11,1,0,1
12392.94,366,3286.049180327869,11,0,0,1
10248.21,1432,615.6571229050279,5,1,0,1
7016.52,3776,85.81885593220339,6,0,0,0
14388.38,4146,247.04245055475153,12,1,1,1
11485.47,4547,152.59445788431933,8,0,0,1
12282.49,1363,801.1364636830522,2,0,0,1
12538.02,3509,257.3103448275862,7,1,0,1
83.93,1190,92.9470588235294,4,0,1,0
14991.39,3617,314.4702792369367,4,1,0,1
4106.06,3250,26.340307692307707,7,0,1,0
11099.94,4178,165.67592149353757,8,0,1,1
6200.75,691,797.3589001447178,2,0,1,1
350.28,1735,79.81095100864553,12,1,1,1
6986.97,2587,170.08001546192503,1,0,0,1
18675.27,3881,381.19737181138885,5,1,1,1
3843.32,4114,6.579484686436555,6,0,0,0
18548.99,4264,335.01383677298315,11,1,0,1
7281.53,4189,73.82501790403437,3,0,0,0
11668.99,4637,151.6495579038171,5,1,1,1
5193.63,1868,178.03158458244113,1,0,1,1
13218.34,1139,1060.5215100965759,10,0,0,1
14768.22,672,2097.651785714286,6,1,1,1
19053.29,1885,910.7846153846153,10,1,0,1
4047.49,1258,221.74006359300472,9,0,0,1
1501.04,3869,61.20341173429827,9,0,0,1
15830.53,1950,711.8220512820513,1,0,1,1
1291.82,4331,70.17270838143617,4,1,0,0
11217.21,1350,730.9044444444444,10,1,1,1
15933.25,2613,509.7684653654803,10,1,1,1
3787.8,4684,19.133219470538,1,1,1,1
9602.4,4879,96.81082188973149,10,0,0,1
11646.81,4528,157.21753533568904,9,1,0,1
1653.02,2229,25.840287124270972,10,0,0,1
4074.76,4615,11.706175514626214,6,0,1,0
4051.22,1840,120.17499999999998,4,1,1,1
11835.23,4497,163.18056482099178,1,1,0,1
17387.73,630,2659.9571428571426,1,1,0,1
15834.47,2920,442.27636986301366,7,0,0,1
17659.46,4571,286.33690658499233,2,1,1,1
3507.51,3507,0.014542343883667474,5,0,0,0
7606.01,929,718.7308934337998,8,0,1,1
4025.49,827,386.7581620314389,6,1,1,1
207.6,3118,93.34188582424632,9,0,0,1
12459.56,1740,616.0666666666667,8,0,1,1
839.9,4606,81.76508901432913,4,0,1,0
5693.97,1497,280.35871743486973,10,1,1,1
18407.85,682,2599.098240469208,1,1,0,1
6879.25,1000,587.925,12,0,1,1
998.59,4715,78.82099681866383,4,0,0,0
6744.23,2152,213.39358736059478,6,0,1,1
11599.11,3228,259.32806691449815,5,0,0,1
10702.87,2382,349.32283795130144,4,1,0,1
8516.84,986,763.7768762677485,3,0,0,1
2623.49,2750,4.600363636363644,7,1,0,0
1893.63,4457,57.51334978685214,4,1,1,1
11728.76,1469,698.4179714091218,10,0,0,1
7406.55,3286,125.39713937918442,4,1,1,1
10864.2,1840,490.44565217391306,5,0,0,1
13618.51,3054,345.92370661427634,12,1,0,1
1284.6,2506,48.7390263367917,1,1,1,1
3462.76,4652,25.56405846947549,8,0,0,1
11681.76,705,1556.9872340425532,2,0,1,1
19219.67,4095,369.3448107448107,5,1,0,1
7871.35,2706,190.88507021433853,9,1,1,1
10975.33,1584,592.8869949494949,3,0,0,1
4202.91,4032,4.238839285714282,7,0,1,0
19669.29,3169,520.6781319028086,11,0,1,1
1733.2,3237,46.45659561322212,1,1,0,0
16931.93,244,6839.315573770492,6,1,0,1
18061.71,1909,846.1346254583551,7,1,1,1
16615.35,529,3040.897920604915,11,0,1,1
1971.46,303,550.6468646864686,2,0,1,1
16241.23,2132,661.7837711069418,2,1,1,1
11216.02,380,2851.584210526316,1,0,0,1
10671.3,1590,571.1509433962264,6,1,1,1
11477.3,4513,154.31641923332592,5,1,1,1
3599.76,1960,83.66122448979593,11,1,1,1
12414.42,1855,569.2409703504043,3,0,1,1
705.01,4267,83.47761893602062,12,1,1,1
618.72,1010,38.740594059405936,7,1,0,0
1601.17,1542,3.8372243839169955,9,1,0,1
18933.83,4786,295.60865022983705,4,1,0,1
12956.1,4150,212.1951807228916,10,1,1,1
4080.82,4167,2.068154547636185,4,0,1,0
16893.86,3323,408.3918146253386,9,1,1,1
10896.58,4303,153.23216360678595,2,1,1,1
16528.66,4151,298.1850156588774,8,1,1,1
3365.32,560,500.95,2,0,0,1
19374.67,1864,939.4136266094418,11,0,0,1
5145.65,2779,85.1619287513494,6,1,0,0
8802.36,4644,89.54263565891473,6,0,0,0
1219.02,1649,26.075197089144936,11,1,1,1
14304.27,375,3714.4719999999998,12,0,1,1
14461.16,1649,776.9654335961188,10,1,0,1
12401.55,992,1150.1562499999998,1,0,0,1
6735.19,1410,377.67304964539005,2,1,1,1
13847.53,3358,312.3743299583085,7,0,0,1
15391.58,2723,465.24348145427837,7,1,0,1
16205.49,3718,335.86578805809575,7,1,0,1
16899.7,4818,250.76172685761725,4,0,0,1
14178.08,3436,312.63329452852156,5,0,1,1
3304.0,3927,15.86452762923351,5,0,1,0
5390.09,4203,28.243873423744947,6,1,1,1
12739.15,2918,336.5712816997944,5,1,1,1
2620.83,2516,4.166534181240061,9,1,1,1
11873.54,2615,354.0550669216061,8,1,1,1
10134.44,1200,744.5366666666666,11,0,1,1
2012.94,3588,43.897993311036785,12,0,1,1
11234.57,434,2488.610599078341,6,1,1,1
1203.33,2274,47.08311345646438,10,1,0,1
1126.45,526,114.15399239543727,6,0,0,0
9378.71,3329,181.7275458095524,9,1,1,1
1030.3,3520,70.73011363636364,3,1,1,1
3871.3,4604,15.914422241529099,11,0,1,1
11345.34,4336,161.65452029520296,10,1,0,1
12745.03,3415,273.20732064421674,5,1,0,1
8551.71,573,1392.4450261780103,6,0,1,1
4696.16,3013,55.86325921008961,9,0,0,1
13843.96,1472,840.4864130434783,7,0,0,1
7623.76,902,745.2062084257207,10,1,1,1
5376.29,2779,93.46131702051098,5,0,0,0
10561.31,3459,205.3284186180977,8,0,0,1
19441.0,4175,365.65269461077844,9,1,1,1
13500.79,2925,361.5654700854701,5,0,1,1
5479.07,2813,94.7767507998578,10,0,0,1
15868.2,4326,266.8099861303745,1,0,0,1
13543.49,1634,728.8549571603428,12,0,1,1
3457.46,1411,145.03614457831327,1,0,1,0
8713.92,2007,334.17638266068764,6,0,0,1
17816.32,4372,307.5096065873742,12,1,1,1
12155.0,796,1427.0100502512562,12,0,0,1
559.97,1055,46.922274881516586,8,1,1,1
11192.43,3026,269.87541308658297,12,1,1,1
6860.68,4126,66.27920504120213,8,0,1,1
5875.04,1214,383.9406919275123,4,0,0,1
15285.65,1218,1154.97947454844,10,1,0,1
15082.63,3378,346.49585553582,10,0,0,1
11349.92,241,4609.510373443984,5,0,1,1
15716.6,1642,857.1619975639464,11,0,1,1
9354.27,3977,135.20920291677146,3,0,1,0
10058.23,3934,155.67437722419928,3,0,1,1
14041.84,2849,392.8690768690769,7,1,1,1
18062.17,3630,397.5804407713498,4,1,0,1
16342.39,4786,241.46239030505637,11,0,0,1
12136.03,4372,177.58531564501374,11,0,1,1
9985.73,1065,837.6272300469483,9,0,0,1
14617.23,4786,205.41642290012535,2,1,1,1
15733.88,4846,224.67767230705732,11,1,1,1
13145.27,2926,349.2573479152427,10,1,0,1
4942.36,1787,176.5730274202574,6,0,1,1
2237.85,1363,64.18561995597945,2,1,0,0
10168.95,2850,256.8052631578948,3,0,1,1
13371.94,1437,830.5455810716772,9,1,1,1
10218.92,3550,187.8569014084507,3,1,0,1
3812.06,3821,0.23397016487830555,12,0,0,1
15711.26,3623,333.6533259729506,8,1,0,1
3755.14,3065,22.51680261011419,6,0,1,0
8849.81,3048,190.34809711286087,5,0,0,1
4111.41,4522,9.079831932773113,7,0,1,0
18577.01,817,2173.8078335373316,7,1,1,1
13465.28,4081,229.95050232786082,8,0,1,1
15569.58,2198,608.3521383075523,10,1,0,1
14183.99,369,3743.8997289972895,9,1,0,1
6972.42,1482,370.47368421052636,2,1,1,1
15980.48,435,3573.673563218391,4,0,1,1
13797.1,982,1305.0,4,1,1,1
2968.13,1882,57.711477151965994,10,0,0,1
17607.54,2138,723.5519176800749,9,0,0,1
18977.24,3426,453.9182720373614,3,1,0,1
5552.64,4492,23.61175422974177,2,1,0,0
19168.45,4690,308.7089552238806,8,1,0,1
6843.29,4737,44.464640067553304,8,0,0,1
11938.94,705,1593.4666666666667,10,0,0,1
2648.33,3900,32.09410256410257,10,1,0,1
11957.3,4864,145.83264802631578,7,1,1,1
19376.72,4102,372.37250121891765,1,0,0,1
8373.36,4776,75.32160804020101,7,1,1,1
5073.51,4569,11.04202232435982,5,1,0,0
8191.95,326,2412.8680981595094,9,0,0,1
14074.35,4380,221.33219178082192,3,0,0,1
15335.95,1270,1107.5551181102362,2,1,0,1
1988.56,1723,15.412652350551362,4,1,0,0
14733.95,1064,1284.7697368421054,8,1,0,1
12336.09,4272,188.76615168539325,6,0,0,1
14034.07,2862,390.3588399720475,9,1,1,1
3106.57,4037,23.04756006935843,6,1,0,0
19757.82,4618,327.84365526201816,8,1,1,1
8654.14,2815,207.42948490230907,10,0,1,1
11632.73,1577,637.6493341788205,11,1,1,1
11624.04,2237,419.6262852033975,11,0,1,1
1067.64,3836,72.16788321167881,9,0,1,1
12766.55,4515,182.75858250276852,1,0,1,1
17477.18,1102,1485.950998185118,4,0,0,1
3722.02,1573,136.61919898283534,2,0,0,0
1709.36,632,170.46835443037972,9,0,0,1
3810.87,3370,13.082195845697326,10,0,0,1
8650.88,2230,287.93183856502236,1,1,1,1
6690.16,1416,372.4689265536723,9,0,1,1
16396.74,2527,548.8618915710329,7,0,1,1
8507.94,1997,326.03605408112173,7,1,1,1
4663.84,2348,98.63032367972744,6,1,1,1
13834.16,2710,410.48560885608856,12,1,0,1
13957.15,2003,596.8122815776336,7,1,0,1
9406.05,3232,191.02877475247521,2,0,1,1
11648.34,3724,212.79108485499464,7,0,0,1
12433.8,2233,456.820420958352,1,1,1,1
19982.45,4787,317.43158554418216,12,1,0,1
10875.19,2558,325.1442533229085,4,1,0,1
1968.23,4053,51.43770046878855,6,0,0,0
19866.61,4411,350.38789390160963,10,0,1,1
634.18,767,17.3168187744459,1,0,1,0
11720.08,4867,140.80706800904048,12,0,0,1
14971.99,4025,271.97490683229813,11,0,1,1
11341.42,4876,132.59680065627563,8,1,1,1
12292.39,2060,496.71796116504845,8,1,1,1
6662.06,3441,93.60825341470503,2,0,1,0
15287.69,1488,927.3985215053763,6,0,1,1
7895.07,1405,461.9266903914591,6,1,0,1
19078.62,929,1953.6727664155005,11,1,1,1
18440.69,4905,275.9569826707441,9,0,0,1
4421.7,1647,168.46994535519124,1,1,1,1
10486.99,4343,141.46880036840892,2,1,0,0
6563.8,3561,84.32462791350744,2,1,1,1
9399.24,4384,114.39872262773723,11,0,0,1
1827.39,4445,58.88886389201349,1,1,1,1
1300.98,3343,61.083457971881536,6,1,0,0
11334.14,200,5567.07,1,1,0,1
17958.56,1717,945.9266161910309,5,0,0,1
12336.35,4933,150.07804581390636,12,1,1,1
17740.38,3213,452.1437908496733,2,0,1,1
892.43,4893,81.76108726752503,9,0,0,1
1996.21,4373,54.35147495998171,11,0,0,1
15304.39,2868,433.62587168758716,10,1,0,1
15069.88,4081,269.26929674099483,11,0,1,1
17666.25,2357,649.5226983453542,2,1,1,1
18245.15,1480,1132.7804054054056,7,1,0,1
6682.54,3668,82.18484187568157,2,0,0,0
12087.2,4435,172.54114994363024,6,1,1,1
13161.44,3482,277.985066053992,8,0,1,1
10561.51,2823,274.1236273467942,7,1,0,1
1060.58,3161,66.44795950648529,2,0,0,0
7078.64,357,1882.8123249299722,5,0,1,1
16871.17,1637,930.6151496640193,6,0,0,1
6255.02,3509,78.25648332858366,1,1,0,0
4289.93,4732,9.342138630600164,3,0,1,0
11341.37,759,1394.2516469038208,12,1,1,1
14382.67,3441,317.9793664632374,3,0,0,1
248.44,3820,93.49633507853403,12,1,1,1
3883.16,4534,14.354653727393032,10,0,0,1
15469.44,2363,554.6525603046974,3,1,1,1
7511.16,432,1638.6944444444446,12,0,1,1
1954.27,1675,16.67283582089552,2,1,1,1
9662.99,4128,134.08406007751938,3,1,0,0
15766.9,1610,879.3105590062112,11,1,1,1
17482.53,2736,538.9813596491227,2,0,0,1
17291.56,2979,480.4484726418262,7,0,0,1
7482.68,2069,261.65683905268247,7,1,0,1
2564.62,1662,54.309265944645006,9,0,1,1
9008.59,425,2019.6682352941177,6,0,0,1
5522.92,1181,367.64775613886536,2,1,0,1
14212.01,678,1996.1666666666665,9,0,0,1
7121.46,3927,81.34606569900687,1,1,0,0
7704.2,4714,63.43232923207467,7,0,1,0
15536.47,637,2339.006279434851,1,1,1,1
3371.13,4448,24.21020683453237,11,1,1,1
10334.47,4417,133.97034186099162,4,1,0,0
13473.77,2045,558.8640586797065,3,1,1,1
9530.13,2905,228.05955249569703,2,1,1,1
14384.66,1537,835.8919973975276,9,1,0,1
6672.31,1738,283.90736478711165,8,1,1,1
12044.54,2097,474.3700524558894,1,1,0,1
2062.65,521,295.9021113243762,8,1,1,1
7379.11,4065,81.52792127921279,8,0,1,1
18944.35,4044,368.45573689416415,8,0,1,1
2080.46,274,659.2919708029198,9,0,1,1
18097.66,1750,934.1519999999999,9,1,1,1
8001.53,2247,256.0983533600356,9,1,1,1
18841.85,3989,372.34519929806964,3,0,1,1
7434.32,4926,50.92001624035728,1,0,0,0
4444.49,2251,97.44513549533539,10,0,1,1
14453.93,1415,921.4791519434629,7,1,0,1
1417.45,1234,14.866288492706648,11,1,1,1
17323.45,4341,299.0658834369961,5,0,0,1
14754.68,3151,368.2538876547128,11,0,1,1
19953.97,2141,831.992993928071,4,0,1,1
18473.47,4781,286.39343233633133,3,1,0,1
12062.72,2162,457.9426456984273,6,0,1,1
9993.18,3162,216.03984819734347,10,1,0,1
12843.47,3712,245.99865301724137,1,0,1,1
14448.33,493,2830.6957403651113,2,1,0,1
18985.94,4400,331.49863636363636,4,0,1,1
2106.49,2871,26.6287008011146,5,0,0,0
16758.28,2554,556.1581832419733,7,1,0,1
1716.52,2862,40.02375960866527,9,1,0,1
16625.49,3948,321.1117021276596,2,0,1,1
3892.72,2538,53.37746256895193,10,0,0,1
3573.78,2803,27.498394577238678,3,0,0,0
18581.12,3605,415.42635228848815,11,1,1,1
19834.09,1301,1424.5265180630283,4,1,1,1
12305.89,4829,154.83309173741975,12,1,0,1
10058.3,4855,107.17404737384138,2,0,0,0
1243.72,3570,65.16190476190475,6,1,0,0
2156.91,3486,38.12650602409639,11,1,0,1
3804.33,1901,100.12256706996317,6,1,0,0
9842.2,4384,124.50273722627739,10,0,1,1
9884.63,2273,334.87153541575003,3,1,1,1
19910.03,3780,426.72037037037035,7,0,0,1
5415.17,4910,10.28859470468432,9,0,1,1
16532.25,1321,1151.4950794852384,5,0,0,1
14134.59,4988,183.37189254210105,6,0,0,1
512.56,3071,83.30967111690003,3,0,0,0
3400.55,3567,4.666386319035599,1,0,0,0
13953.05,1047,1232.6695319961796,1,0,0,1
4367.18,2438,79.129614438064,11,0,0,1
19765.99,809,2343.2620519159454,5,1,0,1
15878.73,751,2014.3448735019974,4,1,1,1
19156.12,2548,651.8100470957614,11,0,0,1
11234.82,2018,456.7304261645194,7,1,1,1
8518.1,4788,77.90517961570595,7,1,1,1
3698.17,4028,8.18843098311817,5,0,0,0
14858.85,2359,529.8791860958033,2,1,0,1
17307.97,4695,268.64685835995743,12,0,1,1
6443.03,3683,74.93972305185989,10,0,1,1
13064.62,4455,193.2574635241302,4,1,0,1
3511.52,4594,23.562908141053548,11,0,0,1
15831.05,2096,655.2981870229007,9,0,0,1
6624.32,2775,138.71423423423423,7,1,0,0
11439.21,4900,133.45326530612243,4,1,0,0
12849.88,409,3041.779951100244,1,1,1,1
9934.76,2804,254.30670470756064,11,1,1,1
5405.85,2247,140.5807743658211,5,0,1,0
19872.31,3357,491.9663389931487,9,1,0,1
5654.98,4808,17.61605657237936,10,0,0,1
2950.31,528,458.77083333333337,1,1,0,1
8948.67,431,1976.2575406032483,3,0,0,1
13910.56,1484,837.3692722371967,7,1,1,1
19179.54,4395,336.3945392491468,12,1,0,1
4258.99,2390,78.20041841004183,12,0,0,1
19515.51,4935,295.4510638297872,8,0,1,1
2666.98,1220,118.60491803278688,10,1,0,1
3820.12,746,412.08042895442355,4,1,1,1
8712.68,308,2728.792207792208,12,1,0,1
8984.91,2220,304.7256756756757,10,0,1,1
6628.47,923,618.1440953412784,8,1,1,1
15591.67,3282,375.0661182205972,4,1,0,1
1945.42,4457,56.35135741530177,10,1,1,1
13776.38,3287,319.1171280803164,7,1,1,1
9972.82,3138,217.80815806246014,9,0,0,1
4144.48,861,381.3565621370499,3,1,1,1
16901.44,2165,680.6669745958428,4,1,0,1
11435.68,4236,169.96411709159585,8,0,1,1
19188.2,519,3597.1483622350675,4,1,0,1
12500.75,2235,459.31767337807605,2,0,0,1
14717.54,1676,778.1348448687352,11,1,1,1
7711.31,3209,140.30258647553757,3,0,0,0
18401.43,4541,305.2285840123321,4,1,1,1
2764.09,3719,25.676525947835437,12,1,0,1
5723.65,3298,73.5491206791995,12,1,1,1
1464.33,3879,62.24980665119877,9,0,0,1
16549.9,607,2626.5074135090613,4,0,0,1
12808.15,495,2487.5050505050503,8,0,0,1
1592.68,2401,33.66597251145356,8,1,0,1
7705.64,807,854.8500619578688,12,1,1,1
2563.56,1722,48.87108013937282,10,0,0,1
159.63,2543,93.72276838379867,6,0,1,0
17685.04,4718,274.8418821534549,11,1,1,1
16518.3,1672,887.9366028708134,7,0,1,1
1223.76,4667,73.77844439682879,10,1,0,1
18895.56,4635,307.6711974110033,9,1,0,1
17048.53,3861,341.55736855736853,3,0,1,1
344.6,564,38.90070921985816,8,1,1,1
10995.58,495,2121.329292929293,4,1,0,1
9060.99,4707,92.50031867431484,2,1,1,1
16577.92,2465,572.5322515212981,11,0,1,1
8122.93,4482,81.23449352967425,8,0,1,1
18315.9,3210,470.588785046729,7,0,1,1
10866.59,2562,324.1448087431694,12,1,1,1
4487.89,4601,2.4583786133449177,4,1,0,0
303.95,821,62.97807551766138,12,1,1,1
3571.87,2489,43.506227400562466,11,1,1,1
17522.93,3764,365.54011689691816,1,1,1,1
928.28,2669,65.21993255901086,7,1,1,1
7619.11,4769,59.76326273851959,5,1,0,0
